id,name,branches,main_branch,heading,branch_name
D001587,Benzoylarginine-2-Naphthylamide,"['D02.065.300', 'D12.125.068.050.095', 'D12.125.095.104.095']",D02,FALSE,Organic Chemicals
D001588,Benzoylcholine,"['D02.092.877.883.333.100', 'D02.241.223.100.141', 'D02.455.426.559.389.127.141', 'D02.675.276.232.100']",D02,FALSE,Organic Chemicals
D001589,Benzphetamine,['D02.092.471.683.152.619.307'],D02,FALSE,Organic Chemicals
D001590,Benztropine,"['D02.145.074.722.270', 'D03.132.889.244', 'D03.605.084.500.722.270', 'D03.605.869.270']",D02,FALSE,Organic Chemicals
D001591,Benzydamine,"['D03.383.129.539.487.130', 'D03.633.100.449.130']",D03,FALSE,Heterocyclic Compounds
D001592,Benzyl Alcohols,"['D02.033.160', 'D02.455.426.559.389.140.200']",D02,FALSE,Organic Chemicals
D001593,Benzyl Compounds,['D02.455.426.559.389.140'],D02,FALSE,Organic Chemicals
D001594,Benzyl Viologen,['D03.383.725.762.925.100'],D03,FALSE,Heterocyclic Compounds
D001595,Benzylamine Oxidase,['D08.811.682.664.750.100'],D08,FALSE,Enzymes and Coenzymes
D001596,Benzylamines,"['D02.092.200', 'D02.455.426.559.389.140.210']",D02,FALSE,Organic Chemicals
D001597,Benzylidene Compounds,['D02.455.426.559.389.150'],D02,FALSE,Organic Chemicals
D001598,Bephenium Compounds,"['D02.092.877.096.166', 'D02.675.276.102']",D02,FALSE,Organic Chemicals
D001599,Berberine,"['D03.132.098.057.100', 'D03.633.400.168.100']",D03,FALSE,Heterocyclic Compounds
D001600,Berberine Alkaloids,"['D03.132.098.057', 'D03.633.400.168']",D03,FALSE,Heterocyclic Compounds
D001601,Bereavement,['F01.470.142'],F01,FALSE,Behavior and Behavior Mechanisms
D001602,Beriberi,['C18.654.521.500.133.699.827.223'],C18,FALSE,Nutritional and Metabolic Diseases
D001603,Berkelium,"['D01.268.271.100.100', 'D01.268.556.075', 'D01.496.749.305.100.100', 'D01.552.020.150', 'D01.552.544.075']",D01,FALSE,Inorganic Chemicals
D001604,Berlin,"['Z01.433.128', 'Z01.542.315.182']",Z01,FALSE,Geographic Locations
D001605,Bermuda,['Z01.639.040.390'],Z01,FALSE,Geographic Locations
D001606,Bernard-Soulier Syndrome,"['C15.378.100.100.080', 'C15.378.140.120', 'C15.378.463.080', 'C16.320.099.080']",C15,FALSE,Hemic and Lymphatic Diseases
D001607,Berylliosis,"['C08.381.483.581.225', 'C08.381.520.702.225', 'C24.800.225']",C08,FALSE,Respiratory Tract Diseases
D001608,Beryllium,"['D01.268.552.075', 'D01.268.557.080', 'D01.552.547.080']",D01,FALSE,Inorganic Chemicals
D001609,Beta-Globulins,"['D12.776.124.790.223', 'D12.776.377.715.182']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D001610,Beta Particles,['G01.750.750.125'],G01,FALSE,Physical Phenomena
D001611,Beta Rhythm,"['E01.370.376.300.150.750', 'E01.370.405.245.287.750', 'G07.265.087.750', 'G11.561.127.750']",E01,FALSE,Diagnosis
D001613,beta 2-Microglobulin,"['D12.776.124.790.223.100', 'D12.776.377.715.182.100', 'D12.776.395.550.489.100', 'D12.776.543.550.439.100', 'D23.050.301.500.100.175', 'D23.050.705.552.100.175']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D001614,beta-Amylase,['D08.811.277.450.066.100'],D08,FALSE,Enzymes and Coenzymes
D001615,beta-Endorphin,"['D06.472.699.327.935.239', 'D06.472.699.631.525.600.239', 'D12.644.400.400.935.239', 'D12.644.400.575.241.080', 'D12.644.548.365.935.239', 'D12.644.548.691.525.690.239', 'D12.776.631.650.405.935.239', 'D12.776.631.650.575.241.080']",D06,FALSE,"Hormones, Hormone Substitutes, and Hormone Antagonists"
D001616,beta-Galactosidase,['D08.811.277.450.410.100'],D08,FALSE,Enzymes and Coenzymes
D001617,beta-Glucosidase,['D08.811.277.450.420.200.100'],D08,FALSE,Enzymes and Coenzymes
D001618,beta-Lactamases,['D08.811.277.087.180'],D08,FALSE,Enzymes and Coenzymes
D001619,beta-N-Acetylhexosaminidases,['D08.811.277.450.483.180'],D08,FALSE,Enzymes and Coenzymes
D001620,beta-Thromboglobulin,"['D12.644.276.374.200.070', 'D12.776.124.125.050', 'D12.776.124.790.223.160', 'D12.776.377.715.182.160', 'D12.776.467.374.200.070', 'D23.119.050', 'D23.125.300.070', 'D23.469.200.070', 'D23.529.374.200.070']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D001621,Betahistine,['D03.383.725.086'],D03,FALSE,Heterocyclic Compounds
D001622,Betaine,"['D02.092.877.883.077', 'D02.675.276.125']",D02,FALSE,Organic Chemicals
D001623,Betamethasone,"['D04.210.500.745.432.769.199', 'D04.210.500.908.093']",D04,FALSE,Polycyclic Compounds
D001624,Betamethasone Valerate,"['D04.210.500.745.432.769.199.150', 'D04.210.500.908.093.150']",D04,FALSE,Polycyclic Compounds
D001625,Betazole,['D03.383.129.539.100'],D03,FALSE,Heterocyclic Compounds
D001626,Bethanechol Compounds,"['D02.092.877.883.088', 'D02.241.081.251.133', 'D02.675.276.148']",D02,FALSE,Organic Chemicals
D001627,Bethanidine,['D02.078.370.120'],D02,FALSE,Organic Chemicals
D001628,Beverages,"['G07.203.100', 'J02.200']",G07,FALSE,Physiological Phenomena
D001629,Bezafibrate,"['D02.065.277.067', 'D02.241.081.114.968.500.249', 'D02.241.223.100.100.120', 'D02.241.223.100.200.249', 'D02.355.726.305.249', 'D02.455.426.559.389.127.085.101', 'D02.455.426.559.389.127.250.249', 'D02.455.426.559.389.657.654.305.249']",D02,FALSE,Organic Chemicals
D001630,Bezoars,['C26.392.183'],C26,FALSE,Wounds and Injuries
D001631,Bhutan,['Z01.252.245.162'],Z01,FALSE,Geographic Locations
D001632,Bibenzyls,['D02.455.426.559.389.140.308'],D02,FALSE,Organic Chemicals
D001633,Bible,['K01.517.172'],K01,FALSE,Humanities
D001634,Bibliographies as Topic,"['L01.178.682.099', 'L01.453.183']",L01,FALSE,Information Science
D001635,Bibliography of Medicine,"['L01.178.682.099.308', 'L01.453.183.224']",L01,FALSE,Information Science
D001636,"Bibliography, Descriptive",['L01.453.183.190'],L01,FALSE,Information Science
D001637,"Bibliography, National",['L01.178.682.099.183'],L01,FALSE,Information Science
D001638,Bibliotherapy,"['E02.760.169.063.500.169', 'E02.831.169', 'F04.754.168']",E02,FALSE,Therapeutics
D001639,Bicarbonates,"['D01.200.275.150.100', 'D01.248.497.158.165.100']",D01,FALSE,Inorganic Chemicals
D001640,Bicuculline,"['D03.132.098.077', 'D03.633.100.531.085.077']",D03,FALSE,Heterocyclic Compounds
D001641,Bicuspid,['A14.549.167.860.150'],A14,FALSE,Stomatognathic System
D001642,Bicycling,['I03.450.642.845.140'],I03,FALSE,Human Activities
D001643,Bridged Bicyclo Compounds,"['D02.455.426.100.080', 'D04.075.080']",D02,FALSE,Organic Chemicals
D001644,Bifidobacterium,"['B03.510.024.100', 'B03.510.460.400.400.049.100']",B03,FALSE,Bacteria
D001645,Biguanides,['D02.078.370.141'],D02,FALSE,Organic Chemicals
D001646,Bile,['A12.200.087'],A12,FALSE,Fluids and Secretions
D001647,Bile Acids and Salts,['D04.210.500.105'],D04,FALSE,Polycyclic Compounds
D001648,Bile Canaliculi,"['A03.159.183.158.125', 'A03.620.150.125']",A03,FALSE,Digestive System
D001649,Bile Duct Diseases,['C06.130.120'],C06,FALSE,Digestive System Diseases
D001650,Bile Duct Neoplasms,"['C04.588.274.120.250', 'C06.130.120.120', 'C06.130.320.120', 'C06.301.120.250']",C04,FALSE,Neoplasms
D001651,"Cholestasis, Extrahepatic",['C06.130.120.135.150'],C06,FALSE,Digestive System Diseases
D001652,Bile Ducts,['A03.159.183'],A03,FALSE,Digestive System
D001653,"Bile Ducts, Intrahepatic","['A03.159.183.158', 'A03.620.150']",A03,FALSE,Digestive System
D001654,Bile Pigments,"['D03.383.129.578.840.249', 'D03.633.400.909.249', 'D04.345.783.249', 'D23.767.193']",D03,FALSE,Heterocyclic Compounds
D001655,Bile Reflux,"['C06.130.140', 'C06.405.748.240.140']",C06,FALSE,Digestive System Diseases
D001656,Biliary Atresia,"['C06.130.120.123', 'C06.198.125', 'C16.131.314.125']",C06,FALSE,Digestive System Diseases
D001657,Biliary Dyskinesia,['C06.130.120.250.098'],C06,FALSE,Digestive System Diseases
D001658,Biliary Fistula,"['C06.267.150', 'C23.300.575.185.150']",C06,FALSE,Digestive System Diseases
D001659,Biliary Tract,['A03.159'],A03,FALSE,Digestive System
D001660,Biliary Tract Diseases,['C06.130'],C06,FALSE,Digestive System Diseases
D001661,Biliary Tract Neoplasms,"['C04.588.274.120', 'C06.130.320', 'C06.301.120']",C04,FALSE,Neoplasms
D001662,Biliary Tract Surgical Procedures,['E04.210.120'],E04,FALSE,"Surgical Procedures, Operative"
D001663,Bilirubin,"['D03.383.129.578.840.249.184', 'D03.633.400.909.249.184', 'D04.345.783.249.184', 'D23.767.193.184']",D03,FALSE,Heterocyclic Compounds
D001664,Biliverdine,"['D03.383.129.578.840.249.184.200', 'D03.633.400.909.249.184.200', 'D04.345.783.249.184.200', 'D23.767.193.184.200']",D03,FALSE,Heterocyclic Compounds
D001665,Binding Sites,['G02.111.570.120'],G02,FALSE,Chemical Phenomena
D001666,"Binding Sites, Antibody","['G02.111.570.060.425.079', 'G02.111.570.120.408', 'G12.122.232', 'G12.125']",G02,FALSE,Chemical Phenomena
D001667,"Binding, Competitive","['E05.196.080', 'G02.111.084', 'G02.111.570.120.309']",E05,FALSE,Investigative Techniques
D001669,Biochemical Phenomena,['G02.111'],G02,FALSE,Chemical Phenomena
D001671,Biochemistry,"['H01.158.201', 'H01.181.122']",H01,FALSE,Natural Science Disciplines
D001672,Biocompatible Materials,"['D25.130', 'D27.720.102.130', 'J01.637.051.130']",D25,FALSE,Biomedical and Dental Materials
D001673,"Biodegradation, Environmental","['N06.230.080.600.500', 'N06.850.460.375.500']",N06,FALSE,Environment and Public Health
D001674,Bioelectric Energy Sources,['E07.305.124.150'],E07,FALSE,Equipment and Supplies
D001675,Bioethics,"['K01.752.566.479.045', 'N05.350.200']",K01,FALSE,Humanities
D001676,"Biofeedback, Psychology","['E02.190.525.123', 'F02.830.131', 'F04.754.137.301', 'F04.754.308.500']",E02,FALSE,Therapeutics
D001678,Organelle Biogenesis,"['G04.618', 'G16.645']",G04,FALSE,Cell Physiological Phenomena
D001679,Biogenic Amines,['D02.092.211'],D02,FALSE,Organic Chemicals
D001680,Biographies as Topic,['K01.517.211'],K01,FALSE,Humanities
D001681,Biological Assay,['E05.091'],E05,FALSE,Investigative Techniques
D001682,Biological Availability,"['G03.787.151', 'G07.690.725.129']",G03,FALSE,Metabolism
D001683,Biological Clocks,['G07.180.562.094'],G07,FALSE,Physiological Phenomena
D001684,Biological Dressings,['E07.101.150'],E07,FALSE,Equipment and Supplies
D001685,Biological Factors,['D23'],D23,TRUE,Biological Factors
D001686,Biological Phenomena,['G16'],G16,TRUE,Biological Phenomena
D001688,Biological Products,['D20.215'],D20,FALSE,Complex Mixtures
D001689,Biological Psychiatry,"['F04.096.544.090', 'H02.403.690.100']",F04,FALSE,Behavioral Disciplines and Activities
D001690,Biological Science Disciplines,['H01.158'],H01,FALSE,Natural Science Disciplines
D001691,Biological Therapy,['E02.095'],E02,FALSE,Therapeutics
D001692,Biological Transport,['G03.143'],G03,FALSE,Metabolism
D001693,"Biological Transport, Active",['G03.143.310'],G03,FALSE,Metabolism
D001694,Biological Warfare,['I01.880.735.950.500.226'],I01,FALSE,Social Sciences
D001695,Biology,['H01.158.273'],H01,FALSE,Natural Science Disciplines
D001696,Biomechanical Phenomena,"['G01.154.090', 'G01.374.089']",G01,FALSE,Physical Phenomena
D001697,Biomedical and Dental Materials,"['D25', 'D27.720.102', 'J01.637.051']",D25,TRUE,Biomedical and Dental Materials
D001698,Biomedical Engineering,"['H02.070', 'J01.293.140']",H02,FALSE,Health Occupations
D001699,Biometry,"['E05.318.740.225', 'N06.850.505.200']",E05,FALSE,Investigative Techniques
D001700,Biomphalaria,['B01.050.500.644.400.750.185'],B01,FALSE,Eukaryota
D001701,Bionics,"['H01.158.344.310', 'H01.671.100.202', 'H01.671.293.159']",H01,FALSE,Natural Science Disciplines
D001702,Biopharmaceutics,"['H01.158.703.003', 'H02.628.049']",H01,FALSE,Natural Science Disciplines
D001703,Biophysics,"['H01.158.344', 'H01.671.100']",H01,FALSE,Natural Science Disciplines
D001704,Biopolymers,"['D05.750.078', 'D25.720.099', 'J01.637.051.720.099']",D05,FALSE,Macromolecular Substances
D001705,Bioprosthesis,['E07.695.100'],E07,FALSE,Equipment and Supplies
D001706,Biopsy,"['E01.370.225.500.384.100', 'E01.370.225.998.054', 'E01.370.388.100', 'E04.074', 'E05.200.500.384.100', 'E05.200.998.054', 'E05.242.384.100']",E01,FALSE,Diagnosis
D001707,"Biopsy, Needle","['E01.370.225.500.384.100.119', 'E01.370.225.998.054.119', 'E01.370.388.100.100', 'E04.074.119', 'E04.665.100', 'E05.200.500.384.100.119', 'E05.200.998.054.119', 'E05.242.384.100.119']",E01,FALSE,Diagnosis
D001708,Biopterin,"['D03.633.100.733.631.202', 'D08.211.090']",D03,FALSE,Heterocyclic Compounds
D001709,Biotechnology,"['H01.158.550', 'J01.897.120']",H01,FALSE,Natural Science Disciplines
D001710,Biotin,"['D03.383.129.308.080', 'D08.211.096']",D03,FALSE,Heterocyclic Compounds
D001711,Biotransformation,"['G03.171', 'G03.787.225', 'G07.690.725.225']",G03,FALSE,Metabolism
D001712,Biperiden,"['D02.455.426.100.080.100', 'D03.383.621.110', 'D03.605.084.500.332']",D02,FALSE,Organic Chemicals
D001713,Biphenyl Compounds,['D02.455.426.559.389.185'],D02,FALSE,Organic Chemicals
D001714,Bipolar Disorder,['F03.084.500'],F03,FALSE,Mental Disorders
D001715,Bird Diseases,['C22.131'],C22,FALSE,Animal Diseases
D001716,Bird Fancier's Lung,"['C08.381.483.125.125', 'C08.674.055.125', 'C20.543.480.680.075.125', 'C24.125']",C08,FALSE,Respiratory Tract Diseases
D001717,Birds,['B01.050.150.900.248'],B01,FALSE,Eukaryota
D001718,Birefringence,['G01.590.080'],G01,FALSE,Physical Phenomena
D001719,Birth Certificates,"['E05.318.308.940.250', 'L01.399.250.900.250', 'N04.452.859.132', 'N05.715.360.300.715.175', 'N06.850.520.308.940.250']",E05,FALSE,Investigative Techniques
D001720,Birth Injuries,"['C16.614.131', 'C26.141']",C16,FALSE,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"
D001721,Birth Intervals,"['I01.240.361.150', 'N01.224.361.150']",I01,FALSE,Social Sciences
D001722,Birth Order,"['F01.829.263.132', 'I01.240.361.160', 'N01.224.361.160', 'N06.850.505.400.400.160']",F01,FALSE,Behavior and Behavior Mechanisms
D001723,Birth Rate,"['E05.318.308.985.775.500', 'N01.224.935.849.500', 'N06.850.505.400.975.775.500', 'N06.850.520.308.985.775.500']",E05,FALSE,Investigative Techniques
D001724,Birth Weight,"['C23.888.144.186', 'E01.370.600.115.100.160.120.186', 'E05.041.124.160.750.149', 'G07.100.100.160.120.186', 'G07.345.249.314.120.186']",C23,FALSE,"Pathological Conditions, Signs and Symptoms"
D001725,Bis(Chloromethyl) Ether,['D02.355.601.250'],D02,FALSE,Organic Chemicals
D001726,Bisacodyl,['D02.455.426.559.389.657.239.132'],D02,FALSE,Organic Chemicals
D001727,Bisexuality,"['F01.145.802.975.200', 'G08.686.867.200']",F01,FALSE,Behavior and Behavior Mechanisms
D001728,Dicumarol,"['D03.383.663.283.446.520.203', 'D03.633.100.150.446.520.203']",D03,FALSE,Heterocyclic Compounds
D001729,Bismuth,"['D01.268.271.245', 'D01.268.556.100', 'D01.496.749.305.245', 'D01.552.544.100']",D01,FALSE,Inorganic Chemicals
D001731,Bisphosphoglycerate Mutase,['D08.811.399.520.750.250'],D08,FALSE,Enzymes and Coenzymes
D001732,Bite Force,['E06.276.125'],E06,FALSE,Dentistry
D001733,Bites and Stings,"['C25.723.127', 'C26.176']",C25,FALSE,Chemically-Induced Disorders
D001734,"Bites, Human",['C26.176.071'],C26,FALSE,Wounds and Injuries
D001735,Bithionol,['D02.455.426.559.389.657.120'],D02,FALSE,Organic Chemicals
D001736,Biureas,['D02.065.950.117'],D02,FALSE,Organic Chemicals
D001737,Biuret,['D02.065.950.130'],D02,FALSE,Organic Chemicals
D001738,Biuret Reaction,['E05.196.085'],E05,FALSE,Investigative Techniques
D001739,BK Virus,"['B04.280.210.700.615.100', 'B04.613.204.670.615.100']",B04,FALSE,Viruses
D001740,Black Widow Spider,['B01.050.500.131.166.803.200'],B01,FALSE,Eukaryota
D001741,African Americans,"['M01.270.500', 'M01.686.508.100.100']",M01,FALSE,Persons
D001742,Blackwater Fever,"['C01.610.752.530.650.228', 'C01.920.875.650.228']",C01,FALSE,Infections
D001743,Urinary Bladder,['A05.810.890'],A05,FALSE,Urogenital System
D001744,Urinary Bladder Calculi,"['C12.050.351.968.829.521', 'C12.050.351.968.967.500.925', 'C12.200.777.829.720', 'C12.200.777.967.500.925', 'C12.950.829.521', 'C12.950.967.500.925', 'C23.300.175.850.875']",C12,FALSE,Urogenital Diseases
D001745,Urinary Bladder Diseases,"['C12.050.351.968.829', 'C12.200.777.829', 'C12.950.829']",C12,FALSE,Urogenital Diseases
D001746,Bladder Exstrophy,"['C12.050.351.875.132', 'C12.050.351.968.829.132', 'C12.200.706.132', 'C12.200.777.829.132', 'C12.800.132', 'C12.950.829.132', 'C16.131.939.132']",C12,FALSE,Urogenital Diseases
D001747,Urinary Bladder Fistula,"['C12.050.351.875.881.312', 'C12.050.351.968.829.548', 'C12.200.706.881.312', 'C12.200.777.829.733', 'C12.800.881.312', 'C12.950.829.548', 'C23.300.575.825.250']",C12,FALSE,Urogenital Diseases
D001748,Urinary Bladder Neck Obstruction,"['C12.050.351.968.767.700.850', 'C12.050.351.968.829.601', 'C12.200.777.767.700.962', 'C12.200.777.829.760', 'C12.950.767.700.850', 'C12.950.829.601']",C12,FALSE,Urogenital Diseases
D001749,Urinary Bladder Neoplasms,"['C04.588.945.947.960', 'C12.050.351.937.820.945', 'C12.050.351.968.829.707', 'C12.200.758.820.968', 'C12.200.777.829.813', 'C12.900.820.945', 'C12.950.829.707', 'C12.950.983.945']",C04,FALSE,Neoplasms
D001750,"Urinary Bladder, Neurogenic","['C10.597.900', 'C12.050.351.968.829.760', 'C12.200.777.829.839', 'C12.950.829.760', 'C23.888.592.900']",C10,FALSE,Nervous System Diseases
D001751,Blade Implantation,"['E04.545.550.280.280.150', 'E04.650.230.500.150', 'E06.645.550.280.280.150', 'E06.780.314.310.340']",E04,FALSE,"Surgical Procedures, Operative"
D001752,Blast Crisis,"['C04.557.337.539.250.100', 'C04.697.098.500.110', 'C15.378.190.636.370.100', 'C23.550.291.500.485.100', 'C23.550.727.098.500.110']",C04,FALSE,Neoplasms
D001753,Blast Injuries,['C26.120.126'],C26,FALSE,Wounds and Injuries
D001754,Blastocladiella,['B01.300.230.150'],B01,FALSE,Eukaryota
D001755,Blastocyst,['A16.254.500'],A16,FALSE,Embryonic Structures
D001756,Blastoderm,['A16.331.024'],A16,FALSE,Embryonic Structures
D001757,Blastomeres,"['A11.872.700.250.130', 'A16.094']",A11,FALSE,Cells
D001758,Blastomyces,['B01.300.381.125'],B01,FALSE,Eukaryota
D001759,Blastomycosis,"['C01.150.703.302.055', 'C01.150.703.534.350', 'C01.748.435.395', 'C01.800.200.055', 'C08.381.472.350', 'C08.730.435.395', 'C17.800.838.208.055']",C01,FALSE,Infections
D001760,Bleeding Time,"['E01.370.225.625.625.100', 'E05.200.625.625.100', 'G09.188.087']",E01,FALSE,Diagnosis
D001761,Bleomycin,"['D09.400.420.110', 'D12.644.233.110']",D09,FALSE,Carbohydrates
D001762,Blepharitis,['C11.338.133'],C11,FALSE,Eye Diseases
D001763,Blepharoptosis,['C11.338.204'],C11,FALSE,Eye Diseases
D001764,Blepharospasm,['C11.338.250'],C11,FALSE,Eye Diseases
D001765,Blind Loop Syndrome,"['C06.405.469.637.145', 'C18.452.603.145']",C06,FALSE,Digestive System Diseases
D001766,Blindness,"['C10.597.751.941.162', 'C11.966.075', 'C23.888.592.763.941.162']",C10,FALSE,Nervous System Diseases
D001767,Blinking,"['G11.561.731.127', 'G14.152']",G11,FALSE,Musculoskeletal and Neural Physiological Phenomena
D001768,Blister,"['C17.800.865.187', 'C23.300.122']",C17,FALSE,Skin and Connective Tissue Diseases
D001769,Blood,"['A12.207.152', 'A15.145']",A12,FALSE,Fluids and Secretions
D001770,Blood Bactericidal Activity,"['G09.188.100', 'G12.450.564.204']",G09,FALSE,Circulatory and Respiratory Physiological Phenomena
D001771,Blood Banks,['N02.278.065.200'],N02,FALSE,"Health Care Facilities, Manpower, and Services"
D001772,Blood Cell Count,"['E01.370.225.500.195.107', 'E01.370.225.625.107', 'E05.200.500.195.107', 'E05.200.625.107', 'E05.242.195.107', 'G04.140.107', 'G09.188.105']",E01,FALSE,Diagnosis
D001773,Blood Cells,"['A11.118', 'A15.145.229']",A11,FALSE,Cells
D001774,Blood Chemical Analysis,"['E01.370.225.124.100', 'E05.200.124.100']",E01,FALSE,Diagnosis
D001775,Blood Circulation,['G09.330.100'],G09,FALSE,Circulatory and Respiratory Physiological Phenomena
D001776,Blood Circulation Time,['E01.370.370.120'],E01,FALSE,Diagnosis
D001777,Blood Coagulation,['G09.188.390.150'],G09,FALSE,Circulatory and Respiratory Physiological Phenomena
D001778,Blood Coagulation Disorders,['C15.378.100'],C15,FALSE,Hemic and Lymphatic Diseases
D001779,Blood Coagulation Factors,"['D12.776.124.125', 'D23.119']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D001780,Blood Coagulation Tests,"['E01.370.225.625.115', 'E05.200.625.115']",E01,FALSE,Diagnosis
